ID,YEAR,SITE,FIELD,FARM,YIELD,FSIZE,WDEPT,IRRI,DARI,MOW1,MOW2,VEG1,VEG2,CFERT,HRBF,HRBL,INSE.A,INSE,ROTA,FLOD,PLNTA,PLNTR,SPIDR,DRGNF,CLPTR,FROGR,PLPHY,HYLA,TADPL,LOACH,EFPLT,EFSPI,EFDRG,EFCLP,EFFRG,EFTRP
969,2,IT,ITT14,1,350,4000,10,70,49,3,9,NA,NA,NA,2,0,0,0,1,0,NA,NA,NA,NA,3,1,0,0,NA,NA,3,NA,NA,5,80,NA
970,2,IT,ITT15,1,350,5800,10,70,49,3,9,NA,NA,NA,2,0,0,0,1,0,NA,NA,NA,NA,0,1,0,0,NA,NA,3,NA,NA,5,80,NA
971,2,MN,MNK10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,474,0,NA,NA,NA,NA,NA,10
972,2,MN,MNK12,0,420,4000,10,76,59,3,9,NA,NA,NA,2,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
973,2,MN,MNK13,0,480,2250,15,73,49,3,9,NA,NA,NA,2,0,1,1,1,0,NA,NA,8,0,NA,1,0,0,42,0,3,80,80,NA,80,10
974,2,MN,MNK14,0,480,2450,15,73,49,3,9,NA,NA,NA,2,0,1,1,1,0,NA,NA,14,0,NA,2,0,2,NA,NA,3,80,80,NA,80,NA
975,2,MN,MNK15,0,480,5000,15,73,49,3,9,NA,NA,NA,2,0,1,1,1,0,NA,NA,2,0,NA,1,0,0,NA,NA,3,80,80,NA,80,NA
976,2,MN,MNK16,0,480,4700,15,73,49,3,9,NA,NA,NA,2,0,1,1,1,0,NA,NA,NA,NA,NA,1,0,0,NA,NA,3,NA,NA,NA,80,NA
977,2,MN,MNK17,0,480,4600,15,73,49,3,9,NA,NA,NA,2,0,1,1,1,0,NA,NA,3,0,NA,1,0,0,NA,NA,3,80,80,NA,80,NA
978,2,MN,MNK18,0,480,3900,15,73,49,3,9,NA,NA,NA,2,0,1,1,1,0,NA,NA,6,0,NA,2,0,4,NA,NA,3,80,80,NA,80,NA
979,2,MN,MNK19,0,480,3700,15,73,49,3,9,NA,NA,NA,2,0,1,1,1,0,NA,NA,NA,NA,NA,1,0,0,NA,NA,3,NA,NA,NA,80,NA
980,2,MN,MNK20,0,480,7400,15,73,49,3,9,NA,NA,NA,2,0,1,1,1,0,NA,NA,1,0,NA,2,0,3,646,0,3,80,80,NA,80,10
981,2,MN,MNK21,0,480,4800,15,73,49,3,9,NA,NA,NA,2,0,1,1,1,0,NA,NA,NA,NA,NA,1,0,0,NA,NA,3,NA,NA,NA,80,NA
982,2,MN,MNK22,0,480,2600,15,73,49,3,9,NA,NA,NA,2,0,1,1,1,0,NA,NA,1,0,NA,2,0,3,NA,NA,3,80,80,NA,80,NA
983,2,MN,MNT06,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,2,0,1,NA,NA,NA,80,80,5,80,NA
984,2,MN,MNT10,1,420,1500,10,76,59,3,9,NA,NA,NA,2,0,1,1,1,0,NA,NA,4,0,0,1,0,0,NA,NA,3,80,80,5,80,NA
985,2,MN,MNT11,1,420,2800,10,76,59,3,9,NA,NA,NA,2,0,1,1,1,0,NA,NA,NA,NA,1,1,0,0,NA,NA,3,NA,NA,5,80,NA
986,2,MN,MNT12,1,420,1900,10,76,59,3,9,NA,NA,NA,2,0,1,1,1,0,NA,NA,8,0,NA,2,0,8,97,0,3,80,80,NA,80,10
987,2,MN,MNT13,1,420,3000,10,76,59,3,9,NA,NA,NA,2,0,1,1,0,0,NA,NA,12,0,1,1,0,0,NA,NA,3,80,80,5,80,NA
988,2,MN,MNT14,1,480,3500,10,76,59,3,9,NA,NA,NA,2,0,1,1,1,0,NA,NA,14,0,2,1,0,0,NA,NA,3,80,80,5,80,NA
989,2,MN,MNT15,1,450,3500,10,76,59,3,9,NA,NA,NA,2,0,1,1,1,0,NA,NA,6,0,1,2,0,4,208,0,3,80,80,5,80,10
990,2,MN,MNT16,1,480,3800,10,76,59,3,9,NA,NA,NA,2,0,1,1,1,0,NA,NA,13,0,1,1,0,0,160,0,3,80,80,5,80,10
991,2,MN,MNT17,1,480,4500,10,76,59,3,9,NA,NA,NA,2,0,1,1,1,0,NA,NA,8,0,4,2,0,8,NA,NA,3,80,80,5,80,NA
992,2,MN,MNT18,1,480,4800,10,76,59,3,9,NA,NA,NA,2,0,1,1,1,0,NA,NA,1,0,NA,1,0,0,NA,NA,3,80,80,NA,80,NA
993,2,MN,MNT19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA
994,2,OK,OKK01,0,480,4400,10,75,54,3,9,NA,NA,15.8,3,1,1,1,1,0,NA,NA,NA,NA,NA,1,0,0,NA,NA,3,NA,NA,NA,80,NA
995,2,OK,OKK02,0,480,3900,10,75,54,3,9,NA,NA,15.8,3,1,1,1,1,0,NA,NA,2,0,NA,1,0,0,NA,NA,3,80,80,NA,80,NA
996,2,OK,OKK04,0,480,9400,10,75,54,3,9,NA,NA,15.8,3,1,1,1,1,0,NA,NA,0,0,NA,1,0,0,51,0,3,80,80,NA,80,10
997,2,OK,OKK05,0,480,3300,10,75,54,3,9,NA,NA,15.8,3,1,1,1,1,0,NA,NA,0,0,NA,1,0,0,22,0,3,80,80,NA,80,10
998,2,OK,OKK06,0,480,2600,10,75,54,3,9,NA,NA,15.8,3,1,1,1,1,0,NA,NA,0,0,NA,1,0,0,NA,NA,3,80,80,NA,80,NA
999,2,OK,OKK07,0,480,3900,10,75,54,3,9,NA,NA,15.8,3,1,1,1,1,0,NA,NA,3,0,NA,1,0,0,NA,NA,3,80,80,NA,80,NA
1000,2,OK,OKK08,0,480,5000,10,75,54,3,9,NA,NA,15.8,3,1,1,1,1,0,NA,NA,0,0,NA,1,0,0,NA,NA,3,80,80,NA,80,NA
1001,2,OK,OKK10,0,420,5400,10,68,54,3,9,NA,NA,15.8,3,1,1,1,1,0,NA,NA,0,0,NA,1,0,0,NA,NA,3,80,80,NA,80,NA
1002,2,OK,OKK11,0,480,6200,10,75,54,3,9,NA,NA,15.8,3,1,1,1,1,0,NA,NA,2,0,NA,1,0,0,125,0,3,80,80,NA,80,10
1003,2,OK,OKK12,0,480,4400,10,75,54,3,9,NA,NA,15.8,3,1,1,1,1,0,NA,NA,NA,NA,NA,1,0,0,NA,NA,3,NA,NA,NA,80,NA
1004,2,OK,OKT02,1,410,2839,10,74,52,3,9,NA,NA,4.8,2,0,0,0,1,0,NA,NA,NA,NA,0,1,0,0,14,0,3,NA,NA,5,80,10
1005,2,OK,OKT03,1,480,2808,10,74,52,3,9,NA,NA,4.8,2,0,0,0,1,0,NA,NA,NA,NA,3,1,0,0,NA,NA,3,NA,NA,5,80,NA
1006,2,OK,OKT04,1,410,3542,10,74,52,3,9,NA,NA,4.8,2,0,0,0,0,0,NA,NA,2,0,0,1,0,0,NA,NA,3,80,80,5,80,NA
1007,2,OK,OKT07,1,410,5987,10,72,52,3,9,NA,NA,4.8,2,0,0,0,0,0,NA,NA,2,0,2,1,0,0,NA,NA,3,80,80,5,80,NA
1008,2,OK,OKT08,1,400,5352,10,74,52,3,9,NA,NA,4.8,2,0,0,0,1,0,NA,NA,3,0,2,1,0,0,NA,NA,3,80,80,5,80,NA
1009,2,OK,OKT09,1,400,3918,10,74,52,3,9,NA,NA,4.8,2,0,0,0,1,0,NA,NA,NA,NA,0,1,0,0,NA,NA,3,NA,NA,5,80,NA
1010,2,OK,OKT10,1,400,3776,10,74,52,3,9,NA,NA,4.8,2,0,0,0,1,0,NA,NA,3,0,0,1,0,0,NA,NA,3,80,80,5,80,NA
1011,2,OK,OKT11,1,370,4861,10,74,52,3,9,NA,NA,4.8,2,0,0,0,1,0,NA,NA,NA,NA,5,1,0,0,NA,NA,3,NA,NA,5,80,NA
1012,2,OK,OKT12,1,410,4261,10,74,52,3,9,NA,NA,4.8,2,0,0,0,1,0,NA,NA,2,0,0,1,0,0,240,0,3,80,80,5,80,10
1013,2,OK,OKT13,1,410,2522,10,74,52,3,9,NA,NA,4.8,2,0,0,0,0,0,NA,NA,2,0,5,1,0,0,NA,NA,3,80,80,5,80,NA
1014,3,IT,ITK01,0,420,550,10,70,53,3,9,NA,NA,15.24,4,0,1,1,0,0,NA,NA,4,0,2,2,0,2,815,0,3,80,80,5,80,10
1015,3,IT,ITK02,0,360,1700,10,70,47,3,9,NA,NA,7.08,4,0,1,1,1,0,NA,NA,6,0,0,2,0,1,449,0,3,80,80,5,80,10
1016,3,IT,ITK03,0,360,1400,10,70,47,3,9,NA,NA,7.08,4,0,1,1,1,0,NA,NA,NA,0,0,1,0,0,230,0,3,NA,80,5,80,10
1017,3,IT,ITK04,0,360,1700,10,70,47,3,9,NA,NA,7.08,4,0,1,1,1,0,NA,NA,NA,0,2,2,0,1,398,0,3,NA,80,5,80,10
1018,3,IT,ITK05,0,360,2000,10,70,47,3,9,NA,NA,7.08,4,0,1,1,1,0,NA,NA,NA,0,4,2,0,1,306,0,3,NA,80,5,80,10
1019,3,IT,ITK11,0,420,1000,10,70,53,3,9,NA,NA,15.24,4,0,1,1,0,0,NA,NA,1,0,2,1,0,0,12,0,3,80,80,5,80,10
1020,3,IT,ITK12,0,420,1500,10,70,53,3,9,NA,NA,7.08,4,0,1,1,1,0,NA,NA,NA,0,4,1,0,0,262,0,3,NA,80,5,80,10
1021,3,IT,ITK13,0,420,1400,10,70,53,3,9,NA,NA,15.24,4,0,1,1,0,0,NA,NA,9,0,0,2,0,3,223,0,3,60,80,5,80,10
1022,3,IT,ITK14,0,420,1400,10,70,53,3,9,NA,NA,7.08,4,0,1,1,1,0,NA,NA,3,0,0,1,0,0,24,0,3,80,80,5,80,10
1023,3,IT,ITK15,0,420,1400,10,70,53,3,9,NA,NA,15.84,4,0,1,1,0,0,NA,NA,NA,0,6,1,0,0,224,0,3,NA,80,5,80,10
1024,3,IT,ITT02,1,380,6000,10,70,57,4,16,NA,NA,15.5,3,0,0,0,1,0,NA,NA,NA,0,0,1,0,0,52,0,3,NA,80,5,80,10
1025,3,IT,ITT03,1,380,9000,10,70,57,4,16,NA,NA,15.5,3,0,0,0,1,0,NA,NA,4,0,4,1,0,0,0,0,3,80,80,5,80,10
1026,3,IT,ITT04,1,360,2100,10,70,57,4,16,NA,NA,15.5,3,0,0,0,0,0,NA,NA,20,0,2,1,0,0,75,0,3,80,80,5,80,10
1027,3,IT,ITT05,1,360,2400,10,70,57,4,16,NA,NA,15.5,3,0,0,0,0,0,NA,NA,NA,0,0,1,0,0,25,0,3,NA,80,5,80,10
1028,3,IT,ITT10,1,330,10000,10,70,57,4,16,NA,NA,15.5,3,0,0,0,1,0,NA,NA,NA,0,0,2,0,1,93,0,3,NA,80,5,80,10
1029,3,IT,ITT11,1,360,6500,10,70,57,4,16,NA,NA,15.384,3,0,0,0,1,0,NA,NA,8,0,0,1,0,0,0,0,3,80,80,5,80,10
1030,3,IT,ITT12,1,360,4000,10,70,57,4,16,NA,NA,15.384,3,0,0,0,1,0,NA,NA,NA,0,2,1,0,0,0,0,3,NA,80,5,80,10
1031,3,IT,ITT13,1,360,4900,10,70,57,4,16,NA,NA,15.384,3,0,0,0,1,0,NA,NA,10,0,0,1,0,0,59,0,3,80,80,5,80,10
1032,3,IT,ITT14,1,330,4000,10,70,57,4,16,NA,NA,15.5,3,0,0,0,1,0,NA,NA,8,0,2,1,0,0,100,0,3,80,80,5,80,10
1033,3,IT,ITT15,1,330,5800,10,70,57,4,16,NA,NA,15.5,3,0,0,0,1,0,NA,NA,5,0,4,2,0,1,59,0,3,80,80,5,80,10
1034,3,MN,MNK23,0,510,5000,10,73,50,2,4,NA,NA,3.4,2,1,1,1,1,0,NA,NA,2,0,2,2,0,3,445,0,3,80,80,5,80,10
1035,3,MN,MNK24,0,510,6500,10,73,50,2,4,NA,NA,3.4,2,1,1,1,1,0,NA,NA,NA,0,2,2,0,1,495,0,3,NA,80,5,80,10
1036,3,MN,MNK25,0,540,5200,10,73,50,2,4,NA,NA,2.66,2,1,1,1,1,0,NA,NA,13,0,0,2,0,4,329,0,3,80,80,5,80,10
1037,3,MN,MNK26,0,540,4500,10,73,50,2,4,NA,NA,2.66,2,1,1,1,1,0,NA,NA,4,0,0,2,0,3,215,0,3,80,80,5,80,10
1038,3,MN,MNK27,0,510,1500,10,73,50,2,4,NA,NA,3.4,2,1,1,1,1,0,NA,NA,NA,0,2,2,0,2,588,0,3,NA,80,5,80,10
1039,3,MN,MNK28,0,510,4000,10,73,50,2,4,NA,NA,3.4,2,1,1,1,1,0,NA,NA,5,0,6,1,0,0,328,0,3,80,80,5,80,10
1040,3,MN,MNK29,0,510,3000,10,73,50,2,4,NA,NA,3.4,2,1,1,1,1,0,NA,NA,11,0,0,2,0,2,224,0,3,80,80,5,80,10
1041,3,MN,MNK30,0,510,7000,10,73,50,2,4,NA,NA,3.4,2,1,1,1,1,0,NA,NA,2,0,2,2,0,1,344,0,3,80,80,5,80,10
1042,3,MN,MNK31,0,510,6800,10,73,50,2,4,NA,NA,3.4,2,1,1,1,1,0,NA,NA,NA,0,4,1,0,0,308,0,3,NA,80,5,80,10
1043,3,MN,MNK32,0,510,4300,10,73,50,2,4,NA,NA,3.4,2,1,1,1,1,0,NA,NA,NA,0,0,2,0,1,361,0,3,NA,80,5,80,10
1044,3,MN,MNT12,1,450,1900,10,79,57,3,9,NA,NA,11.84,2,0,0,0,1,0,NA,NA,13,0,2,2,0,5,520,0,3,60,80,5,80,10
1045,3,MN,MNT13,1,450,3000,10,54,49,4,16,NA,NA,0,2,0,1,1,1,0,NA,NA,6,0,2,2,0,1,298,0,3,80,80,5,80,10
1046,3,MN,MNT19,1,450,4300,8,79,54,3,9,NA,NA,11.84,2,0,0,0,1,0,NA,NA,15,0,0,1,0,0,71,0,3,80,80,5,80,10
1047,3,MN,MNT20,1,480,4000,10,54,49,4,16,NA,NA,0,2,0,1,1,1,0,NA,NA,NA,0,2,1,0,0,11,0,3,NA,80,5,80,10
1048,3,MN,MNT21,1,470,3600,10,54,49,4,16,NA,NA,0,2,0,1,1,1,0,NA,NA,NA,0,0,2,0,4,413,0,3,NA,80,5,80,10
1049,3,MN,MNT22,1,450,2200,10,75,57,4,16,NA,NA,0,2,0,1,1,1,0,NA,NA,16,0,10,2,0,3,463,0,3,80,80,5,80,10
1050,3,MN,MNT23,1,450,1600,10,75,54,3,9,NA,NA,0,0,0,0,0,1,0,NA,NA,8,0,2,2,0,7,393,0,3,80,80,5,80,10
1051,3,MN,MNT24,1,450,3300,10,78,57,3,9,NA,NA,11.84,2,0,0,0,1,0,NA,NA,4,0,0,1,0,0,363,0,3,80,80,5,80,10
1052,3,MN,MNT25,1,480,3500,10,54,49,4,16,NA,NA,0,2,0,1,1,1,0,NA,NA,NA,0,2,2,0,1,291,0,3,NA,80,5,80,10
1053,3,MN,MNT26,1,470,3100,10,75,62,4,16,NA,NA,0,2,0,1,1,1,0,NA,NA,NA,0,2,2,0,1,284,0,3,NA,80,5,80,10
1054,3,OK,OKK01,0,420,4400,10,71,55,2,4,NA,NA,6.4,1,1,1,1,1,0,NA,NA,NA,0,2,2,0,2,366,0,3,NA,80,5,80,10
1055,3,OK,OKK02,0,540,3900,10,78,55,2,4,NA,NA,6.4,1,1,1,1,1,0,NA,NA,2,0,4,1,0,0,38,0,3,80,80,5,80,10
1056,3,OK,OKK04,0,540,9400,10,78,55,2,4,NA,NA,6.4,1,1,1,1,1,0,NA,NA,2,0,0,1,0,0,124,0,3,20,80,5,80,10
1057,3,OK,OKK05,0,540,3300,10,78,55,2,4,NA,NA,6.4,1,1,1,1,1,0,NA,NA,1,0,0,1,0,0,10,0,3,80,80,5,80,10
1058,3,OK,OKK06,0,540,2600,10,78,55,2,4,NA,NA,6.4,1,1,1,1,1,0,NA,NA,0,0,0,1,0,0,130,0,3,80,80,5,80,10
1059,3,OK,OKK07,0,540,3900,10,78,55,2,4,NA,NA,6.4,1,1,1,1,1,0,NA,NA,3,0,2,1,0,0,19,0,3,80,80,5,80,10
1060,3,OK,OKK08,0,540,5000,10,78,55,2,4,NA,NA,6.4,1,1,1,1,1,0,NA,NA,NA,NA,0,NA,NA,NA,68,0,3,NA,NA,5,NA,10
1061,3,OK,OKK09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,0,0,NA,NA,NA,NA,80,NA,80,NA
1062,3,OK,OKK10,0,510,5400,10,71,55,2,4,NA,NA,6.4,1,1,1,1,1,0,NA,NA,NA,0,2,1,0,0,0,0,3,NA,80,5,80,10
1063,3,OK,OKK11,0,540,6200,10,78,55,2,4,NA,NA,6.4,1,1,1,1,1,0,NA,NA,4,0,2,1,0,0,52,0,3,80,80,5,80,10
1064,3,OK,OKK12,0,420,4400,10,71,55,2,4,NA,NA,6.4,1,1,1,1,1,0,NA,NA,5,0,0,1,0,0,202,0,3,80,80,5,80,10
1065,3,OK,OKT02,1,495,2839,10,72,54,4,16,NA,NA,2.4,2,0,0,0,1,0,NA,NA,1,0,0,1,0,0,0,0,3,80,80,5,80,10
1066,3,OK,OKT03,1,495,2808,10,72,54,4,16,NA,NA,0,2,0,0,0,1,0,NA,NA,NA,0,NA,1,0,0,133,0,3,NA,80,NA,80,10
1067,3,OK,OKT04,1,495,3542,10,72,54,4,16,NA,NA,2.4,2,0,0,0,1,0,NA,NA,7,0,2,1,0,0,24,0,3,80,80,5,80,10
1068,3,OK,OKT07,1,495,5987,10,72,54,4,16,NA,NA,2.4,2,0,0,0,1,0,NA,NA,6,0,4,1,0,0,140,0,3,80,80,5,80,10
1069,3,OK,OKT08,1,495,5352,10,71,54,4,16,NA,NA,2.4,2,0,0,0,1,0,NA,NA,9,0,0,1,0,0,159,0,3,80,80,5,80,10
1070,3,OK,OKT09,1,495,3918,10,71,54,4,16,NA,NA,2.4,2,0,0,0,1,0,NA,NA,NA,0,4,1,0,0,73,0,3,NA,80,5,80,10
1071,3,OK,OKT10,1,495,3776,10,71,54,4,16,NA,NA,2.4,2,0,0,0,1,0,NA,NA,NA,0,0,1,0,0,212,0,3,NA,80,5,80,10
1072,3,OK,OKT11,1,495,4861,10,72,54,4,16,NA,NA,2.4,2,0,0,0,1,0,NA,NA,6,0,0,1,0,0,0,0,3,80,80,5,80,10
1073,3,OK,OKT12,1,495,4261,10,72,54,4,16,NA,NA,2.4,2,0,0,0,1,0,NA,NA,NA,0,4,2,0,1,140,0,3,NA,80,5,80,10
1074,3,OK,OKT13,1,495,2522,10,72,54,4,16,NA,NA,2.4,2,0,0,0,1,0,NA,NA,5,0,2,1,0,0,25,0,3,80,80,5,80,10
